"תנ""ך/תורה/ספר בראשית/פרק לג/פסוק ד",וירץ עשו לקראתו ויחבקהו ויפל *על *(צוארו) [צוארו] וישקהו ויבכו
"תנ""ך/תורה/ספר בראשית/פרק לג/פסוק י",ויאמר יעקב אל נא אם נא מצאתי חן בעיניך ולקחת מנחתי מידי כי *על *כן ראיתי פניך כראת פני אלהים ותרצני
"תנ""ך/תורה/ספר בראשית/פרק לג/פסוק יג",ויאמר אליו אדני ידע כי הילדים רכים והצאן והבקר *עלות* *עלי* ודפקום יום אחד ומתו כל הצאן
"תנ""ך/תורה/ספר בראשית/פרק לג/פסוק יז",ויעקב נסע סכתה ויבן לו בית ולמקנהו עשה סכת *על *כן קרא שם המקום סכות
"תנ""ך/תורה/ספר בראשית/פרק לד/פסוק ג",ותדבק נפשו בדינה בת יעקב ויאהב את הנער וידבר *על *לב הנער
"תנ""ך/תורה/ספר בראשית/פרק לד/פסוק יב",הרבו *עלי* מאד מהר ומתן ואתנה כאשר תאמרו אלי ותנו לי את הנער לאשה
"תנ""ך/תורה/ספר בראשית/פרק לד/פסוק כה",ויהי ביום השלישי בהיותם כאבים ויקחו שני בני יעקב שמעון ולוי אחי דינה איש חרבו ויבאו *על *העיר בטח ויהרגו כל זכר
"תנ""ך/תורה/ספר בראשית/פרק לד/פסוק כז",בני יעקב באו *על *החללים ויבזו העיר אשר טמאו אחותם
"תנ""ך/תורה/ספר בראשית/פרק לד/פסוק ל",ויאמר יעקב אל שמעון ואל לוי עכרתם אתי להבאישני בישב הארץ בכנעני ובפרזי ואני מתי מספר ונאספו *עלי* והכוני ונשמדתי אני וביתי
"תנ""ך/תורה/ספר בראשית/פרק לה/פסוק ה",ויסעו ויהי  חתת אלהים *על *הערים אשר סביבתיהם ולא רדפו אחרי בני יעקב
"תנ""ך/תורה/ספר בראשית/פרק לה/פסוק יג",ויעל *מעליו* אלהים במקום אשר דבר אתו
"תנ""ך/תורה/ספר בראשית/פרק לה/פסוק יד",ויצב יעקב מצבה במקום אשר דבר אתו מצבת אבן ויסך *עליה* נסך ויצק *עליה* שמן
"תנ""ך/תורה/ספר בראשית/פרק לה/פסוק כ",ויצב יעקב מצבה *על *קברתה הוא מצבת קברת רחל עד היום
"תנ""ך/תורה/ספר בראשית/פרק לז/פסוק ח",ויאמרו לו אחיו המלך תמלך *עלינו* אם משול תמשל בנו ויוספו עוד שנא אתו *על *חלמתיו *ועל *דבריו
"תנ""ך/תורה/ספר בראשית/פרק לז/פסוק כג",ויהי כאשר בא יוסף אל אחיו ויפשיטו את יוסף את כתנתו את כתנת הפסים אשר *עליו*
"תנ""ך/תורה/ספר בראשית/פרק לז/פסוק לד",ויקרע יעקב שמלתיו וישם שק במתניו ויתאבל *על *בנו ימים רבים
"תנ""ך/תורה/ספר בראשית/פרק לח/פסוק יב",וירבו הימים ותמת בת שוע אשת יהודה וינחם יהודה ויעל *על *גזזי צאנו הוא וחירה רעהו העדלמי תמנתה
"תנ""ך/תורה/ספר בראשית/פרק לח/פסוק יד",ותסר בגדי אלמנותה *מעליה* ותכס בצעיף ותתעלף ותשב בפתח עינים אשר *על *דרך תמנתה כי ראתה כי גדל שלה והוא לא נתנה לו לאשה
"תנ""ך/תורה/ספר בראשית/פרק לח/פסוק יט",ותקם ותלך ותסר צעיפה *מעליה* ותלבש בגדי אלמנותה
"תנ""ך/תורה/ספר בראשית/פרק לח/פסוק כא",וישאל את אנשי מקמה לאמר איה הקדשה הוא בעינים *על *הדרך ויאמרו לא היתה בזה קדשה
"תנ""ך/תורה/ספר בראשית/פרק לח/פסוק כו",ויכר יהודה ויאמר צדקה ממני כי *על *כן לא נתתיה לשלה בני ולא יסף עוד לדעתה
"תנ""ך/תורה/ספר בראשית/פרק לח/פסוק כח",ויהי בלדתה ויתן יד ותקח המילדת ותקשר *על *ידו שני לאמר זה יצא ראשנה
"תנ""ך/תורה/ספר בראשית/פרק לח/פסוק כט",ויהי  כמשיב ידו והנה יצא אחיו ותאמר מה פרצת *עליך* פרץ ויקרא שמו פרץ
"תנ""ך/תורה/ספר בראשית/פרק לח/פסוק ל",ואחר יצא אחיו אשר *על *ידו השני ויקרא שמו זרח
"תנ""ך/תורה/ספר בראשית/פרק לט/פסוק ד",וימצא יוסף חן בעיניו וישרת אתו ויפקדהו *על *ביתו וכל יש לו נתן בידו
"תנ""ך/תורה/ספר בראשית/פרק לט/פסוק ה",ויהי מאז הפקיד אתו בביתו *ועל* כל אשר יש לו ויברך יהוה את בית המצרי בגלל יוסף ויהי ברכת יהוה בכל אשר יש לו בבית ובשדה
"תנ""ך/תורה/ספר בראשית/פרק מ/פסוק ב",ויקצף פרעה *על* שני סריסיו *על* שר המשקים *ועל* שר האופים
"תנ""ך/תורה/ספר בראשית/פרק מ/פסוק יא",וכוס פרעה בידי ואקח את הענבים ואשחט אתם אל כוס פרעה ואתן את הכוס *על *כף פרעה
"תנ""ך/תורה/ספר בראשית/פרק מ/פסוק יג",בעוד  שלשת ימים ישא פרעה את ראשך והשיבך *על *כנך ונתת כוס פרעה בידו כמשפט הראשון אשר היית משקהו
"תנ""ך/תורה/ספר בראשית/פרק מ/פסוק טז",וירא שר האפים כי טוב פתר ויאמר אל יוסף אף אני בחלומי והנה שלשה סלי חרי *על *ראשי
"תנ""ך/תורה/ספר בראשית/פרק מ/פסוק יז",ובסל העליון מכל מאכל פרעה מעשה אפה והעוף אכל אתם מן הסל *מעל* ראשי
"תנ""ך/תורה/ספר בראשית/פרק מ/פסוק יט",בעוד  שלשת ימים ישא פרעה את ראשך *מעליך* ותלה אותך *על *עץ ואכל העוף את בשרך *מעליך*
"תנ""ך/תורה/ספר בראשית/פרק מ/פסוק כא",וישב את שר המשקים *על *משקהו ויתן הכוס *על *כף פרעה
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק א",ויהי מקץ שנתים ימים ופרעה חלם והנה עמד *על *היאר
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק ג",והנה שבע פרות אחרות עלות אחריהן מן היאר רעות מראה ודקות בשר ותעמדנה אצל הפרות *על *שפת היאר
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק י",פרעה קצף *על *עבדיו ויתן אתי במשמר בית שר הטבחים אתי ואת שר האפים
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק יג",ויהי כאשר פתר לנו כן היה אתי השיב *על *כני ואתו תלה
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק טו",ויאמר פרעה אל יוסף חלום חלמתי ופתר אין אתו ואני שמעתי *עליך* לאמר תשמע חלום לפתר אתו
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק יז",וידבר פרעה אל יוסף בחלמי הנני עמד *על *שפת היאר
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק לב",*ועל* השנות החלום אל פרעה פעמים כי נכון הדבר מעם האלהים וממהר האלהים לעשתו
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק לג",ועתה ירא פרעה איש נבון וחכם וישיתהו *על *ארץ מצרים
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק לד",יעשה פרעה ויפקד פקדים *על *הארץ וחמש את ארץ מצרים בשבע שני השבע
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק מ",אתה תהיה *על *ביתי *ועל *פיך ישק כל עמי רק הכסא אגדל ממך
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק מא",ויאמר פרעה אל יוסף ראה נתתי אתך *על* כל ארץ מצרים
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק מב",ויסר פרעה את טבעתו *מעל* ידו ויתן אתה *על *יד יוסף וילבש אתו בגדי שש וישם רבד הזהב *על *צוארו
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק מג",וירכב אתו במרכבת המשנה אשר לו ויקראו לפניו אברך ונתון אתו *על* כל ארץ מצרים
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק מה",ויקרא פרעה שם יוסף צפנת פענח ויתן לו את אסנת בת פוטי פרע כהן אן לאשה ויצא יוסף *על *ארץ מצרים
"תנ""ך/תורה/ספר בראשית/פרק מא/פסוק נו",והרעב היה *על* כל פני הארץ ויפתח יוסף את כל אשר בהם וישבר למצרים ויחזק הרעב בארץ מצרים
"תנ""ך/תורה/ספר בראשית/פרק מב/פסוק ו",ויוסף הוא השליט *על *הארץ הוא המשביר לכל עם הארץ ויבאו אחי יוסף וישתחוו לו אפים ארצה
"תנ""ך/תורה/ספר בראשית/פרק מב/פסוק כא",ויאמרו איש אל אחיו אבל אשמים  אנחנו *על *אחינו אשר ראינו צרת נפשו בהתחננו אלינו ולא שמענו *על *כן באה אלינו הצרה הזאת
"תנ""ך/תורה/ספר בראשית/פרק מב/פסוק כד",ויסב *מעליהם* ויבך וישב אלהם וידבר אלהם ויקח מאתם את שמעון ויאסר אתו לעיניהם
"תנ""ך/תורה/ספר בראשית/פרק מב/פסוק כו",וישאו את שברם *על *חמריהם וילכו משם
"תנ""ך/תורה/ספר בראשית/פרק מב/פסוק לו",ויאמר אלהם יעקב אביהם אתי שכלתם יוסף איננו ושמעון איננו ואת בנימן תקחו *עלי* היו כלנה
"תנ""ך/תורה/ספר בראשית/פרק מב/פסוק לז",ויאמר ראובן אל אביו לאמר את שני בני תמית אם לא אביאנו אליך תנה אתו *על *ידי ואני אשיבנו אליך
"תנ""ך/תורה/ספר בראשית/פרק מג/פסוק ז",ויאמרו שאול שאל האיש לנו ולמולדתנו לאמר העוד אביכם חי היש לכם אח ונגד לו *על *פי הדברים האלה הידוע נדע כי יאמר הורידו את אחיכם
"תנ""ך/תורה/ספר בראשית/פרק מג/פסוק טז",וירא יוסף אתם את בנימין ויאמר לאשר *על *ביתו הבא את האנשים הביתה וטבח טבח והכן כי אתי יאכלו האנשים בצהרים
"תנ""ך/תורה/ספר בראשית/פרק מג/פסוק יח",וייראו האנשים כי הובאו בית יוסף ויאמרו *על *דבר הכסף השב באמתחתינו בתחלה אנחנו מובאים להתגלל *עלינו* ולהתנפל *עלינו* ולקחת אתנו לעבדים ואת חמרינו
"תנ""ך/תורה/ספר בראשית/פרק מג/פסוק יט",ויגשו אל האיש אשר *על *בית יוסף וידברו אליו פתח הבית
"תנ""ך/תורה/ספר בראשית/פרק מד/פסוק א",ויצו את אשר *על *ביתו לאמר מלא את אמתחת האנשים אכל כאשר יוכלון שאת ושים כסף איש בפי אמתחתו
"תנ""ך/תורה/ספר בראשית/פרק מד/פסוק ד",הם יצאו את העיר לא הרחיקו ויוסף אמר לאשר *על *ביתו קום רדף אחרי האנשים והשגתם ואמרת אלהם למה שלמתם רעה תחת טובה
"תנ""ך/תורה/ספר בראשית/פרק מד/פסוק יג",ויקרעו שמלתם ויעמס איש *על *חמרו וישבו העירה
"תנ""ך/תורה/ספר בראשית/פרק מד/פסוק כא",ותאמר אל עבדיך הורדהו אלי ואשימה עיני *עליו*
"תנ""ך/תורה/ספר בראשית/פרק מה/פסוק א",ולא יכל יוסף להתאפק לכל הנצבים *עליו* ויקרא הוציאו כל איש *מעלי* ולא עמד איש אתו בהתודע יוסף אל אחיו
"תנ""ך/תורה/ספר בראשית/פרק מה/פסוק יד",ויפל *על *צוארי בנימן אחיו ויבך ובנימן בכה *על *צואריו
"תנ""ך/תורה/ספר בראשית/פרק מה/פסוק טו",וינשק לכל אחיו ויבך *עליהם* ואחרי כן דברו אחיו אתו
"תנ""ך/תורה/ספר בראשית/פרק מה/פסוק כ",ועינכם אל תחס *על *כליכם כי טוב כל ארץ מצרים לכם הוא
"תנ""ך/תורה/ספר בראשית/פרק מה/פסוק כא",ויעשו כן בני ישראל ויתן להם יוסף עגלות *על *פי פרעה ויתן להם צדה לדרך
